"start","end","today","diviceid","audit","enum_name","admin_1","district","admin_2","admin_3","localite","localite_autre","facility_name","facility_name_autre","date_enquete","informed_consent","a4_sex_ki","a1_role_ki","b2_type_facility","a3_length_service","a6_facility_treat_covid","a6_refer_covid_patients","a7_facility_refer_covid_district","a7_facility_refer_covid","a7_facility_refer_covid_autre","a8_accept_other_patients","b8_patients_number","b9_patients_number_change","b10_medical_staff_number","b11_support_staff_number","b3_response_plan","b4_response_plan_info","b4_response_plan_info.conseils_aut_commune","b4_response_plan_info.orientations_aut_locales","b4_response_plan_info.orientation_eta_commune","b4_response_plan_info.orientation_eta_commune_voisine","b4_response_plan_info.conseils_ong_internationale","b4_response_plan_info.conseils_oms","b4_response_plan_info.conseils_epidemiologiste","b4_response_plan_info.autre","b4_response_plan_info_autre","b5_facility_covid_response_focus","b5_facility_covid_response_focus.examen_cas_suspects","b5_facility_covid_response_focus.test_cas_suspects","b5_facility_covid_response_focus.traitement_cas_confirmes","b5_facility_covid_response_focus.isolement_cas","b5_facility_covid_response_focus.autre","b5_facility_covid_response_focus_autre","b12_pf","b13_pf_2","b14_pf_3","b15_triage","b16_triage_2","b16_triage_2.fiche_form_triage","b16_triage_2.registre","b16_triage_2.mat_educ","b16_triage_2.aucun","b16_triage_2.nsp","b17_expo_agent_sante","b18_expo_agent_sante","b19_expo_agent_sante","c1_nurses_covid_assigned","c1_nurses_covid_assigned_ide","c1_nurses_covid_assigned_secouristes","c1_nurses_covid_assigned_assistants_sante","c1_nurses_covid_assigned_agents_sante","sum_c1","note_sum_c1_error","c3_doctors_covid_assigned","c4_1_lab_technicians_covid","c5_admin_covid_assigned","c6_cleaning_covid_assigned","c7_security_covid_assigned","c8_staff_trainings","c8_staff_trainings_date","c13_early_detection_staff_training","c14_infection_prevention_and_control_48","c15_sample_collection_training","c17_respiratory_therapy_training","c19_home_testing_50","d2_rapid_tests","d3_sample_referral","d4_samples_transport_destination","d4_samples_transport_destination.bangui","d4_samples_transport_destination.autre","d4_samples_transport_destination_autre","d5_samples_transport","d5_samples_transport.non_aucun","d5_samples_transport.oui_incomplet","d5_samples_transport.oui_non_formes","d5_samples_transport.oui_complet_formes","d5_samples_transport.nsp","d7_samples_resources","d7_samples_capacity_gap","d7_samples_capacity_gap.carburant","d7_samples_capacity_gap.personnels","d7_samples_capacity_gap.vehicules","d7_samples_capacity_gap.prelevement","d7_samples_capacity_gap.autre","d7_samples_capacity_gap_autre","e1_ambulance_number","e1_ambulance_number.vehicule","e1_ambulance_number.motos","e1_ambulance_number.velos","e1_ambulance_number.aucun","e1_ambulance_number.nsp","e3_bed_number","e4_isolation_ward","e5_isolation_ward_number","e6_isolation_ward_beds","e9_intesive_care_units","e10_intensive_care_beds","e13_3_referral_protocol_transport_patients","e15_generators","e15_generators.energie_sol","e15_generators.pile","e15_generators.gene","e15_generators.autre","e15_generators.aucun","e15_generators.nsp","e15_generators_autre","f1_equipment_availability","f2_fever_relief","f3_fever_relief_number","f4_antibiotics","f4_1_antibiotics_type","f4_1_antibiotics_type.ceftriaxone","f4_1_antibiotics_type.macrolides","f4_1_antibiotics_type.ampicilline","f4_1_antibiotics_type.doxycylcine","f4_1_antibiotics_type.levofloxacine","f4_1_antibiotics_type.autre","f4_1_antibiotics_type.nsp","f4_1_antibiotics_type_autre","f5_antibiotics_number","f6_1_oxygen_source","f6_2_oxygen_capacity","f6_oxygen_masks","f7_oxygen_masks_number","f8_pulse_oximetres","f9_pulse_oximetres_number","f10_resuscitators","f11_resuscitators_number","f12_ventilators","f13_ventilators_number","f14_oxygen_concentrators","f15_oxygen_concentartor_number","f16_hfnc","f17_hfnc_number","f18_suction_pump","f19_suction_pump_number","f20_x_ray","f21_additional_equipment","f22_additional_equipment_text","g1_staff_masks","g2_staff_masks_available","g13_medical_masks_patient","g14_patients_masks_visitors_available","g3_gowns","g4_gowns_available","g5_aprons","g6_aprons_available","g7_scrubs","g8_scrubs_available","g9_surgical_gloves","g10_surgical_gloves_available","g11_glasses_shields","g12_glasses_shields_available","g15_medical_boots","g16_medical_boots_available","g17_stock","h1_source_eau","h1_source_eau_autre","h2_source_eau_fonctionnel","h3_source_eau_quali","h4_eau_traitement","h4_eau_traitement.ebullition","h4_eau_traitement.chloration","h4_eau_traitement.aucun","h4_eau_traitement.nsp","h5_coges","h6_freq_hygiene","h7_installation_hygiene","h8_latrine","h9_douche","h10_douche_pargenre","h11_douche_handic","h12_latrine_zoneiso","h13_hygiene_zoneiso","h13_hygiene_zoneiso.station_lavage_mains","h13_hygiene_zoneiso.fournitures","h13_hygiene_zoneiso.zone_mettre_epi","h13_hygiene_zoneiso.zone_enlever_epi","h13_hygiene_zoneiso.aucun","h14_info_hygiene","h15_formation_hygiene","h16_nettoyage_proto","h17_nettoyage_mat_utilise","h18_nettoyage_mat_dispo","h19_nettoyage_formation","h20_nettoyage_pers","h21_nettoyage_epi","h22_nettoyage_sop","h23_poubelles","h24_poubelles_tri","h25_fosses_dechet","h25_fosses_placentas","h25_fosses_cendre","h25_fosses_biomedicaux","h26_tri_dechets_tranchants","h26_tri_dechets_tranchants_autre","j1_posters_symptoms","j3_authorities_communication","j3_authorities_communication.faca","j3_authorities_communication.gendarmerie","j3_authorities_communication.ga","j3_authorities_communication.chef_comm","j3_authorities_communication.fonctionnaires_nat","j3_authorities_communication.fonctionnaires_district","j3_authorities_communication.oms","j3_authorities_communication.ong_nat","j3_authorities_communication.ong_internat","j3_authorities_communication.un","j3_authorities_communication.autre","j3_authorities_communication.nsp","j3_authorities_communication_other","j7_communication_guidance","j7_communication_guidance.info_prelevement","j7_communication_guidance.info_gestion_dossiers","j7_communication_guidance.info_nombre_cas","j7_communication_guidance.info_trait_covid","j7_communication_guidance.info_lutte_covif","j7_communication_guidance.info_lutte_infect","j7_communication_guidance.autre","j7_1_communication_guidance_other","j8_info_enough","j9_sample_colletion_info_31","j10_authorities_info_satisfaction","j10_authorities_info_dissatisfied","j10_authorities_info_dissatisfied.trop_peu_frequentes","j10_authorities_info_dissatisfied.pas_importante_pertinente","j10_authorities_info_dissatisfied.incorrecte","j10_authorities_info_dissatisfied.autre","j10_authorities_info_dissatisfied_other","j12_how_get_in_contact","j12_how_get_in_contact.telephone_via_connaissance","j12_how_get_in_contact.telephone_via_ligne_covid","j12_how_get_in_contact.consultations_fosa","j12_how_get_in_contact.email","j12_how_get_in_contact.consultations_a_domicile","j12_how_get_in_contact.consultations_en_site","j12_how_get_in_contact.nsp","j12_how_get_in_contact.pas_de_contact","j12_how_get_in_contact.autre","j12_1_how_get_in_contact_other","whatsapp_location","whatsapp_location_latitude","whatsapp_location_longitude","whatsapp_location_altitude","whatsapp_location_precision","follow_survey","follow_contact_respondent","followup_possibility","followup_name","followup_position","followup_phone","followup_date","thanks","enumerator_comments","note_end","version__","id","uuid","submission_time","validation_status","index"
2020-09-29 10:08:24,2020-09-29 10:50:49,2020-09-29,"356676102136568",NA,"Dieubeni","ombella_mpoko","bossembele","boali","boali","gomoko",NA,"autre","Posté de santé très strands",2020-09-29,"oui","homme","chef_centre","ps","3_5ans","oui","oui","bangui_2","hc_hopital_communautaire",NA,"oui",8,32,3,1,"non_aucun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"autre",0,0,0,0,1,"Photo, éducation sur covid 19","non",NA,NA,"oui","fiche_form_triage",1,0,0,0,0,"non","non","non",1,0,0,1,0,1,NA,NA,NA,0,0,0,"oui",2020-05-25,"non","non","non",NA,"non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aucun",0,0,0,1,0,2,NA,NA,NA,NA,NA,"non","pile autre",0,1,0,1,0,0,"Lampe ordinaire","oui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oui","Casque,thermomètre,blouse,Gan,désinfectant,lire de lavage de main, moyens roulant pour l evacuation,place d isolement, moustiquaire, registre, électricité ou energie","oui",6,"oui",50,"oui",2,"non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"non","source_ame",NA,"oui","moyenne","chloration",0,1,0,0,"aucun","plupart_du_temps","oui_non_fonctionnel","oui","non_fonctionnelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,"oui","oui","oui","eat_detergent","oui_mauvais_etat","non_certains","insuff","non","non","non","non_aucun_tri","oui","non","non","non","brulage_fosse",NA,"oui","chef_comm ong_internat",0,0,0,1,0,0,0,0,1,0,0,0,NA,"info_nombre_cas info_trait_covid autre",0,0,1,1,0,0,1,"Comment éviter, les symptômes","oui","oui","oui",NA,NA,NA,NA,NA,NA,"consultations_fosa consultations_a_domicile",0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,"oui","1212","oui_ki",NA,NA,NA,NA,NA,"Enquêteur est satisfait de l enquête et  pour d autre chose Ras",NA,"vV6gNfgydTQiqxEMxaLrP6",126850388,"b72ec375-8506-46a1-a88f-7a2ccdd26814",2020-10-06 13:41:08,NA,11
2020-10-03 11:00:40,2020-10-03 11:06:43,2020-10-03,"356676102128425",NA,"Dieubeni","ombella_mpoko","bossembele","yaloke","yaloke","autre","Village de bouyembe","autre","CS de bouyembe",2020-10-03,"oui","homme","chef_centre","cs","6plus","non","oui","bossembele","hd_bossembele",NA,"oui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oui","1212","oui_ki",NA,NA,NA,NA,NA,"Ras",NA,"vV6gNfgydTQiqxEMxaLrP6",126850415,"7dab6a35-f7f0-4bd2-8a2f-441c9840b3a4",2020-10-06 13:41:14,NA,12
2020-10-01 08:59:03,2020-10-01 09:24:50,2020-10-01,"356676102136568",NA,"Dieubeni","ombella_mpoko","bossembele","boali","boali","autre","Infirmerie de la enerca","autre","Infirmerie de la enerca",2020-10-01,"oui","homme","personnel_med","ps","6plus","oui","oui","bossembele","hs_boali",NA,"oui",30,200,2,4,"non_aucun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"autre",0,0,0,0,1,"Sensibilisation","oui","non","oui","non","fiche_form_triage",1,0,0,0,0,"non","nsp","non",2,1,0,1,0,2,NA,NA,NA,0,0,0,"oui",2020-04-10,"non","non","non",NA,"non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motos",0,1,0,0,0,2,NA,NA,NA,NA,NA,"non","autre",0,0,0,1,0,0,"Enerca","oui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"non","forage",NA,"non","moyenne","ebullition",1,0,0,0,"nsp","plupart_du_temps","oui_eau_savon","oui","non",NA,NA,NA,NA,NA,NA,NA,NA,NA,"certains","non","non","eat_detergent","aucun","non_certains","insuff","non","non","non","non_aucun_tri","non","non","non","non","brule_air_libre",NA,"oui","ong_internat",0,0,0,0,0,0,0,0,1,0,0,0,NA,"info_lutte_covif",0,0,0,0,1,0,0,NA,"non","non","oui",NA,NA,NA,NA,NA,NA,"telephone_via_connaissance",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"oui","1212","oui_ki",NA,NA,NA,NA,NA,"Ras",NA,"vV6gNfgydTQiqxEMxaLrP6",126850540,"7f75b25d-7236-4573-bcd7-a94dbd54fc44",2020-10-06 13:41:37,NA,13
2020-10-01 16:07:52,2020-10-01 16:17:14,2020-10-01,"356676102136568",NA,"Dieubeni","ombella_mpoko","bossembele","boali","boali","autre","Ce de birlo","cs_birlo",NA,2020-10-01,"oui","femme","personnel_med","cs","6plus","non","non",NA,NA,NA,"oui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oui","1212","oui_ki",NA,NA,NA,NA,NA,"Ras",NA,"vV6gNfgydTQiqxEMxaLrP6",126850579,"4be027a8-8337-4b1b-8a2d-c42be5108c65",2020-10-06 13:41:44,NA,14
2020-10-02 11:27:53,2020-10-02 11:33:41,2020-10-02,"356676102136568",NA,"Dieubeni","ombella_mpoko","bossembele","yaloke","yaloke","autre","Pama","ps_pama",NA,2020-10-02,"oui","homme","chef_centre","ps","6plus","non","non",NA,NA,NA,"oui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oui","1212","oui_ki",NA,NA,NA,NA,NA,"Ras",NA,"vV6gNfgydTQiqxEMxaLrP6",126850600,"d4f6b579-c387-48de-9923-bad1a9dfe1e7",2020-10-06 13:41:50,NA,15
2020-09-29 09:47:21,2020-10-06 14:07:11,2020-09-29,"356676102141626",NA,"Diane G","ouham","bossangoa","bossangoa","koro_m'poko","autre","Ndow Kotta","ps_ndow_kota",NA,2020-09-29,"oui","homme","personnel_med","cs","1_2ans","oui","non",NA,NA,NA,"oui",25,454,7,2,"non_aucun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"autre",0,0,0,0,1,"Système Lave mains et gestion de déchets","non",NA,NA,"non","mat_educ",0,0,1,0,0,"non","non","non",7,0,0,0,7,7,NA,NA,0,0,0,0,"non",NA,"non","oui","non",NA,"non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aucun",0,0,0,1,0,6,"non",NA,NA,NA,NA,"non","aucun",0,0,0,0,1,0,NA,"non","oui",20,"non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extern",0,"non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"non","nsp",NA,"non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"oui",20,"non",NA,"non",NA,"non","forage",NA,"oui","bonne","aucun",0,0,1,0,"oui","plupart_du_temps","oui_eau_savon","oui","oui","oui","non",NA,NA,NA,NA,NA,NA,NA,"oui","oui","non","eau_desinfectant","oui_mauvais_etat","non_aucun","insuff","non","non","oui","oui","oui","oui","non","oui","incinerateur_simple",NA,"oui","autre",0,0,0,0,0,0,0,0,0,0,1,0,"RAS","autre",0,0,0,0,0,0,1,"RAS","non","non","nsp",NA,NA,NA,NA,NA,NA,"autre",0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,"oui","Ras",NA,NA,NA,NA,NA,NA,"Ras",NA,"vV6gNfgydTQiqxEMxaLrP6",126858155,"ae198f47-a5e8-49cd-8aa5-51d9bbebfc6c",2020-10-06 14:05:23,NA,16
2020-09-29 12:01:25,2020-10-06 14:06:51,2020-09-29,"356676102141626",NA,"Diane G","ouham","bossangoa","bossangoa","koro_m'poko","bossangoa",NA,"ps_kana",NA,2020-09-29,"oui","homme","chef_centre","ps","6plus","oui","non",NA,NA,NA,"oui",30,15,5,2,"non_aucun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"autre",0,0,0,0,1,"Sensibilisation comme moyen de prévention","non",NA,NA,"non","aucun",0,0,0,1,0,"non","oui","non",1,1,0,0,0,1,NA,NA,NA,0,0,0,"oui",2020-09-29,"non","oui","non",NA,"non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aucun",0,0,0,1,0,5,NA,NA,NA,NA,NA,"non","aucun",0,0,0,0,1,0,NA,"non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"oui",200,"non",NA,"non",NA,"non","forage",NA,"oui","mauvaise","aucun",0,0,1,0,"oui","plupart_du_temps","oui_non_fonctionnel","oui","oui","oui","non",NA,NA,NA,NA,NA,NA,NA,"non","non","non","eau_desinfectant","aucun","non_aucun","insuff","non","non","oui","oui","oui","oui","non","non","collecte",NA,"non","autre",0,0,0,0,0,0,0,0,0,0,1,0,"RAS","autre",0,0,0,0,0,0,1,"RAS","non","non","non","autre",0,0,0,1,"Informations, mais pas assez de formations","autre",0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,"oui","Ras",NA,NA,NA,NA,NA,NA,"Ras",NA,"vV6gNfgydTQiqxEMxaLrP6",126858200,"101bdec8-b398-4a07-b06a-6b0ac52ee103",2020-10-06 14:05:32,NA,17
2020-09-30 10:56:22,2020-10-06 14:06:31,2020-09-30,"356676102141626",NA,"Diane G","ouham","bossangoa","bossangoa","koro_m'poko","bossangoa",NA,"ps_lenga_kota",NA,2020-09-30,"oui","homme","chef_centre","ps","6plus","oui","non",NA,NA,NA,"oui",12,12,7,1,"non_aucun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"autre",0,0,0,0,1,"Lavage de mains, IEC mesure barrière.","non",NA,NA,"non","mat_educ",0,0,1,0,0,"non","non","non",2,1,1,0,0,2,NA,NA,NA,0,0,0,"oui",2020-07-10,"non","oui","non",NA,"non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aucun",0,0,0,1,0,2,NA,NA,NA,NA,NA,"non","energie_sol",1,0,0,0,0,0,NA,"non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oui","Tensiomètre, lit, locale, fournitures biomédicaux.","non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"oui",45,"non",NA,"non",NA,"non","forage",NA,"oui","moyenne","aucun",0,0,1,0,"oui","toujours","oui_eau_savon","oui","oui","non","non",NA,NA,NA,NA,NA,NA,NA,"oui","oui","non","balayage_seulement","aucun","non_pas_de_personnel_nett","insuff","non","non","oui","non_criteres_non_remplis","oui","oui","non","non","collecte",NA,"oui","autre",0,0,0,0,0,0,0,0,0,0,1,0,"District","info_lutte_covif",0,0,0,0,1,0,0,NA,"non","non","oui",NA,NA,NA,NA,NA,NA,"pas_de_contact",0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,"oui","Ras",NA,NA,NA,NA,NA,NA,"Ras",NA,"vV6gNfgydTQiqxEMxaLrP6",126858301,"596a56ac-30c0-42b6-8e92-2c52386064e8",2020-10-06 14:05:47,NA,18
2020-10-01 09:50:39,2020-10-06 14:06:05,2020-10-01,"356676102141626",NA,"Diane G","ouham","bossangoa","bossangoa","koro_m'poko","bossangoa",NA,"ps_oda_kete",NA,2020-10-01,"oui","homme","chef_centre","ps","3_5ans","oui","oui","bossangoa","hr_bossangoa",NA,"oui",20,15,7,2,"non_aucun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"autre",0,0,0,0,1,"Système Lave mains","non",NA,NA,"non","mat_educ",0,0,1,0,0,"non","non","non",1,0,0,1,0,1,NA,NA,NA,0,0,0,"non",NA,"non","non","non",NA,"non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aucun",0,0,0,1,0,1,NA,NA,NA,NA,NA,"non","aucun",0,0,0,0,1,0,NA,"non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oui","Érigé le poste en centre de santé d'ici 2021, lit, système de lavage de mains, potence , panneau solaire, chaîne de froid, kit maternité, boîte chirurgicale.","non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"oui",20,"non",NA,"non",NA,"non","forage",NA,"oui","moyenne","aucun",0,0,1,0,"non_fonct","toujours","oui_non_fonctionnel","non","non",NA,NA,NA,NA,NA,NA,NA,NA,NA,"non","oui","non","balayage_seulement","aucun","non_aucun","insuff","non","non","oui","non_criteres_non_remplis","oui","non","non","non","avec_autres_dechets",NA,"oui","autre",0,0,0,0,0,0,0,0,0,0,1,0,"Aucune communication","autre",0,0,0,0,0,0,1,"RAS","oui","non","oui",NA,NA,NA,NA,NA,NA,"pas_de_contact",0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,"oui","Ras",NA,NA,NA,NA,NA,NA,"RAS",NA,"vV6gNfgydTQiqxEMxaLrP6",126858383,"4f5c1b05-f1df-4b4d-8269-2032f53db81b",2020-10-06 14:06:05,NA,19
2020-10-01 11:19:35,2020-10-06 14:05:36,2020-10-01,"356676102141626",NA,"Diane G","ombella_mpoko","bossembele","bossembele","bossembele","ndjo",NA,"cs_ndjoh",NA,2020-10-01,"oui","femme","chef_centre","cs","3_5ans","oui","oui","bossembele","hd_bossembele",NA,"oui",10,15,4,2,"non_aucun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"autre",0,0,0,0,1,"IEC, Reco, maman lumière","non",NA,NA,"non","mat_educ",0,0,1,0,0,"non","non","non",1,0,0,0,1,1,NA,NA,0,0,0,0,"non",NA,"non","non","non",NA,"non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aucun",0,0,0,1,0,10,"non",NA,NA,NA,NA,"non","aucun",0,0,0,0,1,0,NA,"non","oui",7,"non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extern",0,"non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"non","oui","Kit covid, antibiotiques, aspirateur, canules","oui",10,"non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"non",NA,"non","forage",NA,"oui","bonne","chloration",0,1,0,0,"oui","plupart_du_temps","oui_eau_savon","oui","oui","non","non",NA,NA,NA,NA,NA,NA,NA,"oui","oui","non","eau_desinfectant","oui_mauvais_etat","non_aucun","insuff","non","non","oui","oui","oui","non","non","oui","incinerateur_simple",NA,"oui","autre",0,0,0,0,0,0,0,0,0,0,1,0,"Aucune","autre",0,0,0,0,0,0,1,"RAS","oui","non","oui",NA,NA,NA,NA,NA,NA,"pas_de_contact",0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,"oui","RAS",NA,NA,NA,NA,NA,NA,"Ras",NA,"vV6gNfgydTQiqxEMxaLrP6",126858438,"81922df6-a82c-4f73-bacd-940ba1274c48",2020-10-06 14:06:16,NA,20
